Time,Spring_0:a_end,Spring_0:b_end,Ball0:x,Ball1:x
5.57000,1.37206,2.97294,1.27206,3.07294
5.58000,1.37530,2.97470,1.27530,3.07470
5.59000,1.37856,2.97644,1.27856,3.07644
5.60000,1.38186,2.97814,1.28186,3.07814
5.61000,1.38518,2.97982,1.28518,3.07982
5.62000,1.38854,2.98146,1.28854,3.08146
5.63000,1.39192,2.98308,1.29192,3.08308
5.64000,1.39534,2.98466,1.29534,3.08466
5.65000,1.39878,2.98622,1.29878,3.08622
5.66000,1.40225,2.98775,1.30225,3.08775
5.67000,1.40575,2.98925,1.30575,3.08925
5.68000,1.40928,2.99072,1.30928,3.09072
5.69000,1.41284,2.99216,1.31284,3.09216
5.70000,1.41643,2.99357,1.31643,3.09357
5.71000,1.42005,2.99495,1.32005,3.09495
5.72000,1.42370,2.99630,1.32370,3.09630
5.73000,1.42737,2.99763,1.32737,3.09763
5.74000,1.43108,2.99892,1.33108,3.09892
5.75000,1.43481,3.00019,1.33481,3.10019
5.76000,1.43857,3.00143,1.33857,3.10143
5.77000,1.44236,3.00264,1.34236,3.10264
5.78000,1.44618,3.00382,1.34618,3.10382
5.79000,1.45002,3.00498,1.35002,3.10498
5.80000,1.45389,3.00611,1.35389,3.10611
5.81000,1.45779,3.00721,1.35779,3.10721
5.82000,1.46172,3.00828,1.36172,3.10828
5.83000,1.46568,3.00932,1.36568,3.10932
5.84000,1.46966,3.01034,1.36966,3.11034
5.85000,1.47367,3.01133,1.37367,3.11133
5.86000,1.47770,3.01230,1.37770,3.11230
5.87000,1.48177,3.01323,1.38177,3.11323
5.88000,1.48585,3.01415,1.38585,3.11415
5.89000,1.48997,3.01503,1.38997,3.11503
5.90000,1.49411,3.01589,1.39411,3.11589
5.91000,1.49828,3.01672,1.39828,3.11672
5.92000,1.50247,3.01753,1.40247,3.11753
5.93000,1.50669,3.01831,1.40669,3.11831
5.94000,1.51094,3.01906,1.41094,3.11906
5.95000,1.51521,3.01979,1.41521,3.11979
5.96000,1.51951,3.02049,1.41951,3.12049
5.97000,1.52383,3.02117,1.42383,3.12117
5.98000,1.52817,3.02183,1.42817,3.12183
5.99000,1.53254,3.02246,1.43254,3.12246
6.00000,1.53694,3.02306,1.43694,3.12306
6.01000,1.54136,3.02364,1.44136,3.12364
6.02000,1.54580,3.02420,1.44580,3.12420
6.03000,1.55027,3.02473,1.45027,3.12473
6.04000,1.55476,3.02524,1.45476,3.12524
6.05000,1.55927,3.02573,1.45927,3.12573
6.06000,1.56381,3.02619,1.46381,3.12619
6.07000,1.56837,3.02663,1.46837,3.12663
6.08000,1.57296,3.02704,1.47296,3.12704
6.09000,1.57756,3.02744,1.47756,3.12744
6.10000,1.58219,3.02781,1.48219,3.12781
6.11000,1.58685,3.02815,1.48685,3.12815
6.12000,1.59152,3.02848,1.49152,3.12848
6.13000,1.59621,3.02879,1.49621,3.12879
6.14000,1.60093,3.02907,1.50093,3.12907
6.15000,1.60567,3.02933,1.50567,3.12933
6.16000,1.61043,3.02957,1.51043,3.12957
6.17000,1.61521,3.02979,1.51521,3.12979
6.18000,1.62001,3.02999,1.52001,3.12999
6.19000,1.62483,3.03017,1.52483,3.13017
6.20000,1.62968,3.03032,1.52968,3.13032
6.21000,1.63454,3.03046,1.53454,3.13046
6.22000,1.63942,3.03058,1.53942,3.13058
6.23000,1.64432,3.03068,1.54432,3.13068
6.24000,1.64924,3.03076,1.54924,3.13076
6.25000,1.65418,3.03082,1.55418,3.13082
6.26000,1.65914,3.03086,1.55914,3.13086
6.27000,1.66412,3.03088,1.56412,3.13088
6.28000,1.66911,3.03089,1.56911,3.13089
6.29000,1.67413,3.03087,1.57413,3.13087
6.30000,1.67916,3.03084,1.57916,3.13084
6.31000,1.68421,3.03079,1.58421,3.13079
6.32000,1.68928,3.03072,1.58928,3.13072
6.33000,1.69436,3.03064,1.59436,3.13064
6.34000,1.69946,3.03054,1.59946,3.13054
6.35000,1.70458,3.03042,1.60458,3.13042
6.36000,1.70971,3.03029,1.60971,3.13029
6.37000,1.71486,3.03014,1.61486,3.13014
6.38000,1.72002,3.02998,1.62002,3.12998
6.39000,1.72521,3.02979,1.62521,3.12979
6.40000,1.73040,3.02960,1.63040,3.12960
6.41000,1.73561,3.02939,1.63561,3.12939
6.42000,1.74084,3.02916,1.64084,3.12916
6.43000,1.74608,3.02892,1.64608,3.12892
6.44000,1.75133,3.02867,1.65133,3.12867
6.45000,1.75660,3.02840,1.65660,3.12840
6.46000,1.76188,3.02812,1.66188,3.12812
6.47000,1.76718,3.02782,1.66718,3.12782
6.48000,1.77248,3.02752,1.67248,3.12752
6.49000,1.77781,3.02719,1.67781,3.12719
6.50000,1.78314,3.02686,1.68314,3.12686
6.51000,1.78848,3.02652,1.68848,3.12652
6.52000,1.79384,3.02616,1.69384,3.12616
6.53000,1.79921,3.02579,1.69921,3.12579
6.54000,1.80459,3.02541,1.70459,3.12541
6.55000,1.80998,3.02502,1.70998,3.12502
6.56000,1.81538,3.02462,1.71538,3.12462
6.57000,1.82080,3.02420,1.72080,3.12420
6.58000,1.82622,3.02378,1.72622,3.12378
6.59000,1.83165,3.02335,1.73165,3.12335
6.60000,1.83709,3.02291,1.73709,3.12291
6.61000,1.84254,3.02246,1.74254,3.12246
6.62000,1.84801,3.02199,1.74801,3.12199
6.63000,1.85347,3.02153,1.75347,3.12153
6.64000,1.85895,3.02105,1.75895,3.12105
6.65000,1.86444,3.02056,1.76444,3.12056
6.66000,1.86993,3.02007,1.76993,3.12007
6.67000,1.87543,3.01957,1.77543,3.11957
6.68000,1.88094,3.01906,1.78094,3.11906
6.69000,1.88646,3.01854,1.78646,3.11854
6.70000,1.89198,3.01802,1.79198,3.11802
6.71000,1.89751,3.01749,1.79751,3.11749
6.72000,1.90304,3.01696,1.80304,3.11696
6.73000,1.90858,3.01642,1.80858,3.11642
6.74000,1.91412,3.01588,1.81412,3.11588
6.75000,1.91967,3.01533,1.81967,3.11533
6.76000,1.92523,3.01477,1.82523,3.11477
6.77000,1.93079,3.01421,1.83079,3.11421
6.78000,1.93635,3.01365,1.83635,3.11365
6.79000,1.94192,3.01308,1.84192,3.11308
6.80000,1.94749,3.01251,1.84749,3.11251
6.81000,1.95307,3.01193,1.85307,3.11193
6.82000,1.95864,3.01136,1.85864,3.11136
6.83000,1.96422,3.01078,1.86422,3.11078
6.84000,1.96981,3.01019,1.86981,3.11019
6.85000,1.97539,3.00961,1.87539,3.10961
6.86000,1.98098,3.00902,1.88098,3.10902
6.87000,1.98656,3.00844,1.88656,3.10844
6.88000,1.99215,3.00785,1.89215,3.10785
6.89000,1.99774,3.00726,1.89774,3.10726
6.90000,2.00333,3.00667,1.90333,3.10667
6.91000,2.00892,3.00608,1.90892,3.10608
6.92000,2.01451,3.00549,1.91451,3.10549
6.93000,2.02010,3.00490,1.92010,3.10490
6.94000,2.02569,3.00431,1.92569,3.10431
6.95000,2.03128,3.00372,1.93128,3.10372
6.96000,2.03686,3.00314,1.93686,3.10314
6.97000,2.04245,3.00255,1.94245,3.10255
6.98000,2.04803,3.00197,1.94803,3.10197
6.99000,2.05361,3.00139,1.95361,3.10139
7.00000,2.05919,3.00081,1.95919,3.10081
7.01000,2.06476,3.00024,1.96476,3.10024
7.02000,2.07034,2.99966,1.97034,3.09966
7.03000,2.07590,2.99910,1.97590,3.09910
7.04000,2.08147,2.99853,1.98147,3.09853
7.05000,2.08703,2.99797,1.98703,3.09797
7.06000,2.09258,2.99742,1.99258,3.09742
7.07000,2.09813,2.99687,1.99813,3.09687
7.08000,2.10368,2.99632,2.00368,3.09632
7.09000,2.10922,2.99578,2.00922,3.09578
7.10000,2.11475,2.99525,2.01475,3.09525
7.11000,2.12028,2.99472,2.02028,3.09472
7.12000,2.12581,2.99419,2.02581,3.09419
7.13000,2.13132,2.99368,2.03132,3.09368
7.14000,2.13683,2.99317,2.03683,3.09317
7.15000,2.14233,2.99267,2.04233,3.09267
7.16000,2.14783,2.99217,2.04783,3.09217
7.17000,2.15331,2.99169,2.05331,3.09169
7.18000,2.15879,2.99121,2.05879,3.09121
7.19000,2.16426,2.99074,2.06426,3.09074
7.20000,2.16972,2.99028,2.06972,3.09028
7.21000,2.17518,2.98982,2.07518,3.08982
7.22000,2.18062,2.98938,2.08062,3.08938
7.23000,2.18605,2.98895,2.08605,3.08895
7.24000,2.19148,2.98852,2.09148,3.08852
7.25000,2.19689,2.98811,2.09689,3.08811
7.26000,2.20229,2.98771,2.10229,3.08771
7.27000,2.20769,2.98731,2.10769,3.08731
7.28000,2.21307,2.98693,2.11307,3.08693
7.29000,2.21844,2.98656,2.11844,3.08656
7.30000,2.22380,2.98620,2.12380,3.08620
7.31000,2.22914,2.98586,2.12914,3.08586
7.32000,2.23448,2.98552,2.13448,3.08552
7.33000,2.23980,2.98520,2.13980,3.08520
7.34000,2.24511,2.98489,2.14511,3.08489
7.35000,2.25041,2.98459,2.15041,3.08459
7.36000,2.25569,2.98431,2.15569,3.08431
7.37000,2.26096,2.98404,2.16096,3.08404
7.38000,2.26622,2.98378,2.16622,3.08378
7.39000,2.27146,2.98354,2.17146,3.08354
7.40000,2.27669,2.98331,2.17669,3.08331
7.41000,2.28190,2.98310,2.18190,3.08310
7.42000,2.28710,2.98290,2.18710,3.08290
7.43000,2.29228,2.98272,2.19228,3.08272
7.44000,2.29744,2.98256,2.19744,3.08256
7.45000,2.30260,2.98240,2.20260,3.08240
7.46000,2.30773,2.98227,2.20773,3.08227
7.47000,2.31285,2.98215,2.21285,3.08215
7.48000,2.31795,2.98205,2.21795,3.08205
7.49000,2.32304,2.98196,2.22304,3.08196
7.50000,2.32811,2.98189,2.22811,3.08189
7.51000,2.33316,2.98184,2.23316,3.08184
7.52000,2.33819,2.98181,2.23819,3.08181
7.53000,2.34321,2.98179,2.24321,3.08179
7.54000,2.34821,2.98179,2.24821,3.08179
7.55000,2.35319,2.98181,2.25319,3.08181
7.56000,2.35815,2.98185,2.25815,3.08185
7.57000,2.36309,2.98191,2.26309,3.08191
7.58000,2.36801,2.98199,2.26801,3.08199
7.59000,2.37292,2.98208,2.27292,3.08208
7.60000,2.37780,2.98220,2.27780,3.08220
7.61000,2.38266,2.98234,2.28266,3.08234
7.62000,2.38751,2.98249,2.28751,3.08249
7.63000,2.39233,2.98267,2.29233,3.08267
7.64000,2.39714,2.98286,2.29714,3.08286
7.65000,2.40192,2.98308,2.30192,3.08308
7.66000,2.40668,2.98332,2.30668,3.08332
7.67000,2.41142,2.98358,2.31142,3.08358
7.68000,2.41614,2.98386,2.31614,3.08386
7.69000,2.42084,2.98416,2.32084,3.08416
7.70000,2.42552,2.98448,2.32552,3.08448
7.71000,2.43017,2.98483,2.33017,3.08483
7.72000,2.43480,2.98520,2.33480,3.08520
7.73000,2.43941,2.98559,2.33941,3.08559
7.74000,2.44400,2.98600,2.34400,3.08600
7.75000,2.44856,2.98644,2.34856,3.08644
7.76000,2.45310,2.98690,2.35310,3.08690
7.77000,2.45762,2.98738,2.35762,3.08738
7.78000,2.46211,2.98789,2.36211,3.08789
7.79000,2.46658,2.98842,2.36658,3.08842
7.80000,2.47103,2.98897,2.37103,3.08897
7.81000,2.47545,2.98955,2.37545,3.08955
7.82000,2.47985,2.99015,2.37985,3.09015
7.83000,2.48422,2.99078,2.38422,3.09078
7.84000,2.48857,2.99143,2.38857,3.09143
7.85000,2.49290,2.99210,2.39290,3.09210
7.86000,2.49720,2.99280,2.39720,3.09280
7.87000,2.50147,2.99353,2.40147,3.09353
7.88000,2.50572,2.99428,2.40572,3.09428
7.89000,2.50994,2.99506,2.40994,3.09506
7.90000,2.51414,2.99586,2.41414,3.09586
7.91000,2.51831,2.99669,2.41831,3.09669
7.92000,2.52245,2.99755,2.42245,3.09755
7.93000,2.52657,2.99843,2.42657,3.09843
7.94000,2.53066,2.99934,2.43066,3.09934
7.95000,2.53473,3.00027,2.43473,3.10027
7.96000,2.53877,3.00123,2.43877,3.10123
7.97000,2.54278,3.00222,2.44278,3.10222
7.98000,2.54677,3.00323,2.44677,3.10323
7.99000,2.55072,3.00428,2.45072,3.10428
8.00000,2.55465,3.00535,2.45465,3.10535
8.01000,2.55856,3.00644,2.45856,3.10644
8.02000,2.56243,3.00757,2.46243,3.10757
8.03000,2.56628,3.00872,2.46628,3.10872
8.04000,2.57010,3.00990,2.47010,3.10990
8.05000,2.57389,3.01111,2.47389,3.11111
8.06000,2.57766,3.01234,2.47766,3.11234
8.07000,2.58139,3.01361,2.48139,3.11361
8.08000,2.58510,3.01490,2.48510,3.11490
8.09000,2.58878,3.01622,2.48878,3.11622
8.10000,2.59243,3.01757,2.49243,3.11757
8.11000,2.59605,3.01895,2.49605,3.11895
8.12000,2.59964,3.02036,2.49964,3.12036
8.13000,2.60320,3.02180,2.50320,3.12180
8.14000,2.60674,3.02326,2.50674,3.12326
8.15000,2.61024,3.02476,2.51024,3.12476
8.16000,2.61372,3.02628,2.51372,3.12628
8.17000,2.61717,3.02783,2.51717,3.12783
8.18000,2.62058,3.02942,2.52058,3.12942
8.19000,2.62397,3.03103,2.52397,3.13103
8.20000,2.62733,3.03267,2.52733,3.13267
8.21000,2.63066,3.03434,2.53066,3.13434
8.22000,2.63395,3.03605,2.53395,3.13605
8.23000,2.63722,3.03778,2.53722,3.13778
8.24000,2.64046,3.03954,2.54046,3.13954
8.25000,2.64367,3.04133,2.54367,3.14133
8.26000,2.64685,3.04315,2.54685,3.14315
8.27000,2.65000,3.04500,2.55000,3.14500
8.28000,2.65311,3.04689,2.55311,3.14689
8.29000,2.65620,3.04880,2.55620,3.14880
8.30000,2.65926,3.05074,2.55926,3.15074
8.31000,2.66228,3.05272,2.56228,3.15272
8.32000,2.66528,3.05472,2.56528,3.15472
8.33000,2.66825,3.05675,2.56825,3.15675
8.34000,2.67118,3.05882,2.57118,3.15882
8.35000,2.67409,3.06091,2.57409,3.16091
8.36000,2.67696,3.06304,2.57696,3.16304
8.37000,2.67980,3.06520,2.57980,3.16520
8.38000,2.68262,3.06738,2.58262,3.16738
8.39000,2.68540,3.06960,2.58540,3.16960
8.40000,2.68815,3.07185,2.58815,3.17185
8.41000,2.69087,3.07413,2.59087,3.17413
8.42000,2.69356,3.07644,2.59356,3.17644
8.43000,2.69622,3.07878,2.59622,3.17878
8.44000,2.69884,3.08116,2.59884,3.18116
8.45000,2.70144,3.08356,2.60144,3.18356
8.46000,2.70401,3.08599,2.60401,3.18599
8.47000,2.70654,3.08846,2.60654,3.18846
8.48000,2.70904,3.09096,2.60904,3.19096
8.49000,2.71152,3.09348,2.61152,3.19348
8.50000,2.71396,3.09604,2.61396,3.19604
8.51000,2.71637,3.09863,2.61637,3.19863
8.52000,2.71875,3.10125,2.61875,3.20125
8.53000,2.72110,3.10390,2.62110,3.20390
8.54000,2.72342,3.10658,2.62342,3.20658
8.55000,2.72571,3.10929,2.62571,3.20929
8.56000,2.72796,3.11204,2.62796,3.21204
8.57000,2.73019,3.11481,2.63019,3.21481
8.58000,2.73238,3.11762,2.63238,3.21762
8.59000,2.73455,3.12045,2.63455,3.22045
8.60000,2.73668,3.12332,2.63668,3.22332
8.61000,2.73879,3.12621,2.63879,3.22621
8.62000,2.74086,3.12914,2.64086,3.22914
8.63000,2.74290,3.13210,2.64290,3.23210
8.64000,2.74491,3.13509,2.64491,3.23509
8.65000,2.74689,3.13811,2.64689,3.23811
8.66000,2.74884,3.14116,2.64884,3.24116
8.67000,2.75076,3.14424,2.65076,3.24424
8.68000,2.75265,3.14735,2.65265,3.24735
8.69000,2.75451,3.15049,2.65451,3.25049
8.70000,2.75634,3.15366,2.65634,3.25366
8.71000,2.75814,3.15686,2.65814,3.25686
8.72000,2.75991,3.16009,2.65991,3.26009
8.73000,2.76165,3.16335,2.66165,3.26335
8.74000,2.76336,3.16664,2.66336,3.26664
8.75000,2.76504,3.16996,2.66504,3.26996
8.76000,2.76669,3.17331,2.66669,3.27331
8.77000,2.76831,3.17669,2.66831,3.27669
8.78000,2.76990,3.18010,2.66990,3.28010
8.79000,2.77146,3.18354,2.67146,3.28354
8.80000,2.77299,3.18701,2.67299,3.28701
8.81000,2.77449,3.19051,2.67449,3.29051
8.82000,2.77597,3.19403,2.67597,3.29403
8.83000,2.77741,3.19759,2.67741,3.29759
8.84000,2.77883,3.20117,2.67883,3.30117
8.85000,2.78021,3.20479,2.68021,3.30479
8.86000,2.78157,3.20843,2.68157,3.30843
8.87000,2.78290,3.21210,2.68290,3.31210
8.88000,2.78420,3.21580,2.68420,3.31580
8.89000,2.78547,3.21953,2.68547,3.31953
8.90000,2.78671,3.22329,2.68671,3.32329
8.91000,2.78793,3.22707,2.68793,3.32707
8.92000,2.78911,3.23089,2.68911,3.33089
8.93000,2.79027,3.23473,2.69027,3.33473
8.94000,2.79140,3.23860,2.69140,3.33860
8.95000,2.79251,3.24249,2.69251,3.34249
8.96000,2.79358,3.24642,2.69358,3.34642
8.97000,2.79463,3.25037,2.69463,3.35037
8.98000,2.79566,3.25434,2.69566,3.35434
8.99000,2.79665,3.25835,2.69665,3.35835
9.00000,2.79762,3.26238,2.69762,3.36238
9.01000,2.79856,3.26644,2.69856,3.36644
9.02000,2.79947,3.27053,2.69947,3.37053
9.03000,2.80036,3.27464,2.70036,3.37464
9.04000,2.80122,3.27878,2.70122,3.37878
9.05000,2.80206,3.28294,2.70206,3.38294
9.06000,2.80287,3.28713,2.70287,3.38713
9.07000,2.80365,3.29135,2.70365,3.39135
9.08000,2.80441,3.29559,2.70441,3.39559
9.09000,2.80514,3.29986,2.70514,3.39986
9.10000,2.80585,3.30415,2.70585,3.40415
9.11000,2.80653,3.30847,2.70653,3.40847
9.12000,2.80719,3.31281,2.70719,3.41281
9.13000,2.80782,3.31718,2.70782,3.41718
9.14000,2.80843,3.32157,2.70843,3.42157
9.15000,2.80901,3.32599,2.70901,3.42599
9.16000,2.80957,3.33043,2.70957,3.43043
9.17000,2.81011,3.33489,2.71011,3.43489
9.18000,2.81062,3.33938,2.71062,3.43938
9.19000,2.81111,3.34389,2.71111,3.44389
9.20000,2.81157,3.34843,2.71157,3.44843
9.21000,2.81201,3.35299,2.71201,3.45299
9.22000,2.81243,3.35757,2.71243,3.45757
9.23000,2.81283,3.36217,2.71283,3.46217
9.24000,2.81320,3.36680,2.71320,3.46680
9.25000,2.81355,3.37145,2.71355,3.47145
9.26000,2.81388,3.37612,2.71388,3.47612
9.27000,2.81419,3.38081,2.71419,3.48081
9.28000,2.81448,3.38552,2.71448,3.48552
9.29000,2.81474,3.39026,2.71474,3.49026
9.30000,2.81498,3.39502,2.71498,3.49502
9.31000,2.81520,3.39980,2.71520,3.49980
9.32000,2.81541,3.40459,2.71541,3.50459
9.33000,2.81559,3.40941,2.71559,3.50941
9.34000,2.81575,3.41425,2.71575,3.51425
9.35000,2.81589,3.41911,2.71589,3.51911
9.36000,2.81601,3.42399,2.71601,3.52399
9.37000,2.81611,3.42889,2.71611,3.52889
9.38000,2.81619,3.43381,2.71619,3.53381
9.39000,2.81625,3.43875,2.71625,3.53875
9.40000,2.81629,3.44371,2.71629,3.54371
9.41000,2.81632,3.44868,2.71632,3.54868
9.42000,2.81633,3.45367,2.71633,3.55367
9.43000,2.81631,3.45869,2.71631,3.55869
9.44000,2.81628,3.46372,2.71628,3.56372
9.45000,2.81624,3.46876,2.71624,3.56876
9.46000,2.81617,3.47383,2.71617,3.57383
9.47000,2.81609,3.47891,2.71609,3.57891
9.48000,2.81599,3.48401,2.71599,3.58401
9.49000,2.81588,3.48912,2.71588,3.58912
9.50000,2.81574,3.49426,2.71574,3.59426
9.51000,2.81560,3.49940,2.71560,3.59940
9.52000,2.81543,3.50457,2.71543,3.60457
9.53000,2.81525,3.50975,2.71525,3.60975
9.54000,2.81506,3.51494,2.71506,3.61494
9.55000,2.81485,3.52015,2.71485,3.62015
9.56000,2.81463,3.52537,2.71463,3.62537
9.57000,2.81439,3.53061,2.71439,3.63061
9.58000,2.81413,3.53587,2.71413,3.63587
9.59000,2.81387,3.54113,2.71387,3.64113
9.60000,2.81359,3.54641,2.71359,3.64641
9.61000,2.81329,3.55171,2.71329,3.65171
9.62000,2.81299,3.55701,2.71299,3.65701
9.63000,2.81267,3.56233,2.71267,3.66233
9.64000,2.81233,3.56767,2.71233,3.66767
9.65000,2.81199,3.57301,2.71199,3.67301
9.66000,2.81163,3.57837,2.71163,3.67837
9.67000,2.81127,3.58373,2.71127,3.68373
9.68000,2.81089,3.58911,2.71089,3.68911
9.69000,2.81050,3.59450,2.71050,3.69450
9.70000,2.81009,3.59991,2.71009,3.69991
9.71000,2.80968,3.60532,2.70968,3.70532
9.72000,2.80926,3.61074,2.70926,3.71074
9.73000,2.80883,3.61617,2.70883,3.71617
9.74000,2.80839,3.62161,2.70839,3.72161
9.75000,2.80794,3.62706,2.70794,3.72706
9.76000,2.80748,3.63252,2.70748,3.73252
9.77000,2.80701,3.63799,2.70701,3.73799
9.78000,2.80653,3.64347,2.70653,3.74347
9.79000,2.80604,3.64896,2.70604,3.74896
9.80000,2.80555,3.65445,2.70555,3.75445
9.81000,2.80505,3.65995,2.70505,3.75995
9.82000,2.80454,3.66546,2.70454,3.76546
9.83000,2.80403,3.67097,2.70403,3.77097
9.84000,2.80350,3.67650,2.70350,3.77650
9.85000,2.80298,3.68202,2.70298,3.78202
9.86000,2.80244,3.68756,2.70244,3.78756
9.87000,2.80190,3.69310,2.70190,3.79310
9.88000,2.80136,3.69864,2.70136,3.79864
9.89000,2.80081,3.70419,2.70081,3.80419
9.90000,2.80025,3.70975,2.70025,3.80975
9.91000,2.79969,3.71531,2.69969,3.81531
9.92000,2.79913,3.72087,2.69913,3.82087
9.93000,2.79856,3.72644,2.69856,3.82644
9.94000,2.79799,3.73201,2.69799,3.83201
9.95000,2.79741,3.73759,2.69741,3.83759
9.96000,2.79684,3.74316,2.69684,3.84316
9.97000,2.79625,3.74875,2.69625,3.84875
9.98000,2.79567,3.75433,2.69567,3.85433
9.99000,2.79509,3.75991,2.69509,3.85991
10.00000,2.79450,3.76550,2.69450,3.86550
10.01000,2.79391,3.77109,2.69391,3.87109
10.02000,2.79332,3.77668,2.69332,3.87668
10.03000,2.79273,3.78227,2.69273,3.88227
10.04000,2.79214,3.78786,2.69214,3.88786
10.05000,2.79155,3.79345,2.69155,3.89345
10.06000,2.79096,3.79904,2.69096,3.89904
10.07000,2.79037,3.80463,2.69037,3.90463
10.08000,2.78978,3.81022,2.68978,3.91022
10.09000,2.78919,3.81581,2.68919,3.91581
10.10000,2.78860,3.82140,2.68860,3.92140
10.11000,2.78802,3.82698,2.68802,3.92698
10.12000,2.78743,3.83257,2.68743,3.93257
10.13000,2.78685,3.83815,2.68685,3.93815
10.14000,2.78627,3.84373,2.68627,3.94373
10.15000,2.78570,3.84930,2.68570,3.94930
10.16000,2.78512,3.85488,2.68512,3.95488
10.17000,2.78455,3.86045,2.68455,3.96045
10.18000,2.78399,3.86601,2.68399,3.96601
10.19000,2.78343,3.87157,2.68343,3.97157
10.20000,2.78287,3.87713,2.68287,3.97713
10.21000,2.78232,3.88268,2.68232,3.98268
10.22000,2.78177,3.88823,2.68177,3.98823
10.23000,2.78123,3.89377,2.68123,3.99377
10.24000,2.78069,3.89931,2.68069,3.99931
10.25000,2.78016,3.90484,2.68016,4.00484
10.26000,2.77963,3.91037,2.67963,4.01037
10.27000,2.77912,3.91588,2.67912,4.01588
10.28000,2.77861,3.92139,2.67861,4.02139
10.29000,2.77810,3.92690,2.67810,4.02690
10.30000,2.77761,3.93239,2.67761,4.03239
10.31000,2.77712,3.93788,2.67712,4.03788
10.32000,2.77664,3.94336,2.67664,4.04336
10.33000,2.77616,3.94884,2.67616,4.04884
10.34000,2.77570,3.95430,2.67570,4.05430
10.35000,2.77524,3.95976,2.67524,4.05976
10.36000,2.77480,3.96520,2.67480,4.06520
10.37000,2.77436,3.97064,2.67436,4.07064
10.38000,2.77394,3.97606,2.67394,4.07606
10.39000,2.77352,3.98148,2.67352,4.08148
10.40000,2.77311,3.98689,2.67311,4.08689
10.41000,2.77272,3.99228,2.67272,4.09228
10.42000,2.77234,3.99766,2.67234,4.09766
10.43000,2.77196,4.00304,2.67196,4.10304
10.44000,2.77160,4.00840,2.67160,4.10840
10.45000,2.77125,4.01375,2.67125,4.11375
10.46000,2.77091,4.01909,2.67091,4.11909
10.47000,2.77059,4.02441,2.67059,4.12441
10.48000,2.77028,4.02972,2.67028,4.12972
10.49000,2.76998,4.03502,2.66998,4.13502
10.50000,2.76969,4.04031,2.66969,4.14031
10.51000,2.76942,4.04558,2.66942,4.14558
10.52000,2.76916,4.05084,2.66916,4.15084
10.53000,2.76891,4.05609,2.66891,4.15609
10.54000,2.76868,4.06132,2.66868,4.16132
10.55000,2.76847,4.06653,2.66847,4.16653
10.56000,2.76827,4.07173,2.66827,4.17173
10.57000,2.76808,4.07692,2.66808,4.17692
10.58000,2.76791,4.08209,2.66791,4.18209
10.59000,2.76776,4.08724,2.66776,4.18724
10.60000,2.76762,4.09238,2.66762,4.19238
10.61000,2.76750,4.09750,2.66750,4.19750
10.62000,2.76739,4.10261,2.66739,4.20261
10.63000,2.76730,4.10770,2.66730,4.20770
10.64000,2.76723,4.11277,2.66723,4.21277
10.65000,2.76717,4.11783,2.66717,4.21783
10.66000,2.76714,4.12286,2.66714,4.22286
10.67000,2.76712,4.12788,2.66712,4.22788
10.68000,2.76712,4.13288,2.66712,4.23288
10.69000,2.76713,4.13787,2.66713,4.23787
10.70000,2.76717,4.14283,2.66717,4.24283
10.71000,2.76722,4.14778,2.66722,4.24778
10.72000,2.76730,4.15270,2.66730,4.25270
10.73000,2.76739,4.15761,2.66739,4.25761
10.74000,2.76750,4.16250,2.66750,4.26250
10.75000,2.76763,4.16737,2.66763,4.26737
10.76000,2.76778,4.17222,2.66778,4.27222
10.77000,2.76796,4.17704,2.66796,4.27704
10.78000,2.76815,4.18185,2.66815,4.28185
10.79000,2.76836,4.18664,2.66836,4.28664
10.80000,2.76860,4.19140,2.66860,4.29140
10.81000,2.76885,4.19615,2.66885,4.29615
10.82000,2.76913,4.20087,2.66913,4.30087
10.83000,2.76942,4.20558,2.66942,4.30558
10.84000,2.76974,4.21026,2.66974,4.31026
10.85000,2.77009,4.21491,2.67009,4.31491
10.86000,2.77045,4.21955,2.67045,4.31955
10.87000,2.77084,4.22416,2.67084,4.32416
10.88000,2.77125,4.22875,2.67125,4.32875
10.89000,2.77168,4.23332,2.67168,4.33332
10.90000,2.77213,4.23787,2.67213,4.33787
10.91000,2.77261,4.24239,2.67261,4.34239
10.92000,2.77311,4.24689,2.67311,4.34689
10.93000,2.77364,4.25136,2.67364,4.35136
10.94000,2.77419,4.25581,2.67419,4.35581
10.95000,2.77476,4.26024,2.67476,4.36024
10.96000,2.77536,4.26464,2.67536,4.36464
10.97000,2.77598,4.26902,2.67598,4.36902
10.98000,2.77663,4.27337,2.67663,4.37337
10.99000,2.77730,4.27770,2.67730,4.37770
11.00000,2.77800,4.28200,2.67800,4.38200
11.01000,2.77872,4.28628,2.67872,4.38628
11.02000,2.77947,4.29053,2.67947,4.39053
11.03000,2.78024,4.29476,2.68024,4.39476
11.04000,2.78104,4.29896,2.68104,4.39896
11.05000,2.78186,4.30314,2.68186,4.40314
11.06000,2.78271,4.30729,2.68271,4.40729
11.07000,2.78359,4.31141,2.68359,4.41141
11.08000,2.78449,4.31551,2.68449,4.41551
11.09000,2.78542,4.31958,2.68542,4.41958
11.10000,2.78638,4.32362,2.68638,4.42362
11.11000,2.78736,4.32764,2.68736,4.42764
11.12000,2.78837,4.33163,2.68837,4.43163
11.13000,2.78941,4.33559,2.68941,4.43559
11.14000,2.79048,4.33952,2.69048,4.43952
